source	target
GO:2001057	GO:0042126
GO:0043436	GO:0042126
GO:1990204	GO:0044799
GO:0098803	GO:0044799
GO:0098797	GO:0044799
GO:0009325	GO:0044799
GO:1902494	GO:0009325
GO:0022904	GO:0019645
GO:0071941	GO:0042128
GO:0042126	GO:0042128
GO:0034622	GO:0051131
GO:0015291	GO:0005452
GO:0015103	GO:0005452
GO:0015103	GO:0015112
GO:0015291	GO:0015514
GO:0015562	GO:0015514
GO:0015113	GO:0015514
GO:0062012	GO:0090352
GO:1903314	GO:0090352
GO:0031323	GO:0090352
GO:0071241	GO:0071249
GO:1901701	GO:0071249
GO:0071229	GO:0071249
GO:0010167	GO:0071249
GO:1902170	GO:0071249
GO:0071241	GO:0071250
GO:1901701	GO:0071250
GO:0071229	GO:0071250
GO:0080033	GO:0071250
GO:1902170	GO:0071250
GO:1902494	GO:0030964
GO:0098796	GO:0030964
GO:0016776	GO:0004550
GO:0019205	GO:0004550
GO:0072521	GO:0006163
GO:0009117	GO:0006163
GO:0072527	GO:0006220
GO:0009117	GO:0006220
GO:0016628	GO:0008748
GO:0006807	GO:0018937
GO:0006805	GO:0018937
GO:0017144	GO:0018937
GO:0071704	GO:0018937
GO:0016491	GO:0034567
GO:0018974	GO:0046256
GO:0046260	GO:0046256
GO:0016661	GO:0046857
GO:0005337	GO:0015211
GO:1901642	GO:0015860
GO:0072530	GO:0015860
GO:0016888	GO:0043737
GO:0006281	GO:0000726
GO:0042578	GO:0008081
GO:0016651	GO:0016657
GO:0016646	GO:0004155
GO:0016657	GO:0018545
GO:0009267	GO:0010106
GO:0009651	GO:0043157
GO:0030641	GO:0051453
GO:1901611	GO:1901612
GO:0010038	GO:0010226
GO:0015298	GO:0015491
GO:0099516	GO:0015491
GO:0045851	GO:0051452
GO:0051453	GO:0051452
GO:0008080	GO:0004060
GO:0016740	GO:0016746
GO:0016413	GO:0046990
GO:0000041	GO:0015675
GO:0006935	GO:0050919
GO:0005488	GO:0051540
GO:0072509	GO:0015413
GO:0019829	GO:0015413
GO:0015099	GO:0015413
GO:0006812	GO:0072511
GO:0098809	GO:0008942
GO:0046857	GO:0008942
GO:0032991	GO:0009344
GO:0044464	GO:0009344
GO:0005488	GO:0070026
GO:0016491	GO:0016661
GO:0016731	GO:0015044
GO:0016730	GO:0016731
GO:0071241	GO:0071732
GO:0071731	GO:0071732
GO:0035690	GO:0071732
GO:0034614	GO:0071732
GO:1902170	GO:0071732
GO:1901698	GO:0010243
GO:0010033	GO:0010243
GO:0061731	GO:0004748
GO:0044445	GO:0005971
GO:1990204	GO:0005971
GO:0009165	GO:0009263
GO:1901137	GO:0009263
GO:0009262	GO:0009263
GO:0016728	GO:0008998
GO:0009263	GO:0009265
GO:0046385	GO:0009265
GO:0009394	GO:0009265
GO:0032991	GO:0031250
GO:0044444	GO:0031250
GO:0019103	GO:0032556
GO:0032552	GO:0032556
GO:0032558	GO:0032564
GO:0043168	GO:0032564
GO:0032560	GO:0032567
GO:0008998	GO:0051065
GO:0016662	GO:0016966
GO:0016662	GO:0042279
GO:0098809	GO:0042279
GO:0018063	GO:0018378
GO:0018198	GO:0018378
GO:0071482	GO:0034644
GO:0009411	GO:0034644
GO:0047429	GO:0008828
GO:0016462	GO:0019177
GO:0019674	GO:0006734
GO:0006739	GO:0006742
GO:0019364	GO:0006742
GO:0019674	GO:0019677
GO:0019364	GO:0019677
GO:0004551	GO:0035529
GO:0016462	GO:0019144
GO:0016462	GO:0047631
GO:0016462	GO:0004551
GO:0047429	GO:0047840
GO:0017110	GO:0004787
GO:0016462	GO:0052751
GO:0045271	GO:0045272
GO:1990204	GO:0045272
GO:0098797	GO:0045272
GO:0030964	GO:0045271
GO:0098803	GO:0045271
GO:1901505	GO:0005337
GO:0015932	GO:0005337
GO:0015214	GO:0015212
GO:0015214	GO:0015213
GO:0005337	GO:0015506
GO:0015295	GO:0015506
GO:1901264	GO:0015858
GO:0015931	GO:0015858
GO:0015864	GO:0015861
GO:0015864	GO:0015862
GO:0055085	GO:1901642
GO:0015858	GO:1901642
GO:0005337	GO:0015214
GO:0015858	GO:0015864
GO:0015893	GO:0032238
GO:0015858	GO:0032238
GO:0055085	GO:0072531
GO:0071702	GO:0072531
GO:0071705	GO:0072531
GO:0032774	GO:0006353
GO:0032555	GO:0032561
GO:0019001	GO:0032561
GO:0022618	GO:0042255
GO:0070925	GO:0042255
GO:0048523	GO:0090071
GO:0090069	GO:0090071
GO:0044764	GO:0000746
GO:0009615	GO:0009597
GO:0015288	GO:0015481
GO:0005363	GO:0015481
GO:0044255	GO:0006490
GO:1901137	GO:0006490
GO:0016780	GO:0008960
GO:0005975	GO:0009311
GO:0016747	GO:0016748
GO:0032950	GO:0032951
GO:0010962	GO:0032951
GO:0033692	GO:0009250
GO:0006073	GO:0009250
GO:0042277	GO:1900750
GO:0015647	GO:0015640
GO:0055085	GO:0035672
GO:0006857	GO:0035672
GO:0016896	GO:0000175
GO:0008408	GO:0000175
GO:0044260	GO:0006259
GO:0090304	GO:0006259
GO:0008297	GO:0008310
GO:0008296	GO:0008310
GO:0008946	GO:0034611
GO:0004540	GO:0034611
GO:0016070	GO:0090501
GO:0090305	GO:0090501
GO:0090501	GO:0090503
GO:0009987	GO:0019835
GO:0006972	GO:0071474
GO:0071470	GO:0071474
GO:0035251	GO:0003825
GO:0046351	GO:0005992
GO:0005991	GO:0005992
GO:0005991	GO:0070413
GO:0070417	GO:0070415
GO:0070413	GO:0070415
GO:0019203	GO:0004805
GO:0019395	GO:0001561
GO:0009062	GO:0001561
GO:0016831	GO:0008949
GO:0043649	GO:0033611
GO:0033609	GO:0033611
GO:0016616	GO:0008691
GO:0016747	GO:0033812
GO:0016877	GO:0016405
GO:0016405	GO:0047475
GO:0016878	GO:0047475
GO:0001017	GO:0000984
GO:0000976	GO:0000984
GO:0016725	GO:0016726
GO:0016822	GO:0016823
GO:0008483	GO:0046820
GO:0016833	GO:0008696
GO:0016409	GO:0016416
GO:0008374	GO:0016416
GO:0016742	GO:0003864
GO:0042364	GO:0015940
GO:0042398	GO:0015940
GO:0009108	GO:0015940
GO:0043604	GO:0015940
GO:0015939	GO:0015940
GO:0072330	GO:0015940
GO:0016616	GO:0008677
GO:0090482	GO:0015233
GO:0072349	GO:0015233
GO:0042887	GO:0015233
GO:0008028	GO:0015233
GO:0051185	GO:0015233
GO:0015238	GO:0015233
GO:0072337	GO:0015887
GO:0035461	GO:0015887
GO:0051182	GO:0015887
GO:0042886	GO:0015887
GO:0015718	GO:0015887
GO:1905039	GO:0015887
GO:0016485	GO:0031638
GO:0016491	GO:0016903
GO:0016853	GO:0003916
GO:0140097	GO:0003916
GO:0006276	GO:0030541
GO:0006598	GO:0009447
GO:0009445	GO:0009447
GO:0008483	GO:0033094
GO:0032459	GO:0032462
GO:0008080	GO:0052858
GO:0034212	GO:0061733
GO:0048522	GO:0051781
GO:0051302	GO:0051781
GO:0004611	GO:0004612
GO:0008757	GO:0004719
GO:0051998	GO:0004719
GO:0070566	GO:0004652
GO:0009987	GO:0006276
GO:0043631	GO:0006378
GO:0031124	GO:0006378
GO:0008081	GO:0004112
GO:0052652	GO:0052653
GO:0009152	GO:0052653
GO:0017144	GO:0052653
GO:0010468	GO:0010608
GO:0031279	GO:0031280
GO:0043086	GO:0031280
GO:0016616	GO:0050570
GO:0016616	GO:0004617
GO:0016616	GO:0033711
GO:0042823	GO:0036001
GO:0016641	GO:0004733
GO:0042823	GO:0009443
GO:0043094	GO:0009443
GO:0016769	GO:0033856
GO:0016301	GO:0008478
GO:0016773	GO:0008478
GO:0016301	GO:0008902
GO:0016773	GO:0008902
GO:0042816	GO:0042817
GO:0006081	GO:0042817
GO:1901615	GO:0042817
GO:0006725	GO:0042817
GO:0051186	GO:0042817
GO:0072525	GO:0042819
GO:0042364	GO:0042819
GO:0042816	GO:0042819
GO:0140110	GO:0001073
GO:0044248	GO:0043171
GO:1901565	GO:0043171
GO:0006518	GO:0043171
GO:0016805	GO:0070573
GO:0008235	GO:0070573
GO:0016805	GO:0102008
GO:0016805	GO:0103046
GO:0008238	GO:0008235
GO:0008237	GO:0008235
GO:0016805	GO:0102009
GO:0043603	GO:0006518
GO:1901564	GO:0006518
GO:0004177	GO:0045148
GO:0034701	GO:0045148
GO:0008443	GO:0003872
GO:0044445	GO:0005945
GO:0061695	GO:0005945
GO:0097367	GO:0032553
GO:0000166	GO:0032553
GO:0044248	GO:0044275
GO:0044262	GO:0044275
GO:0016052	GO:0044275
GO:0006096	GO:0061615
GO:0016301	GO:0009024
GO:0016773	GO:0009024
GO:0006464	GO:0018307
GO:0043364	GO:0043365
GO:0043412	GO:0098732
GO:0008194	GO:0008375
GO:0016758	GO:0008375
GO:0016861	GO:0004347
GO:0016774	GO:0004618
GO:0016301	GO:0004618
GO:0052689	GO:0017057
GO:0016868	GO:0004614
GO:0019320	GO:0019388
GO:0006012	GO:0019388
GO:0016791	GO:0008962
GO:0010038	GO:0032026
GO:0016791	GO:0042577
GO:0016311	GO:0046839
GO:0030258	GO:0046839
GO:0017169	GO:0008444
GO:0016866	GO:0004106
GO:0016836	GO:0004664
GO:0006570	GO:0006571
GO:1901607	GO:0006571
GO:0009095	GO:0006571
GO:0004812	GO:0004826
GO:0006418	GO:0006432
GO:1902494	GO:0009328
GO:0044444	GO:0009328
GO:0043038	GO:0043039
GO:0006399	GO:0043039
GO:0071702	GO:0015748
GO:0019634	GO:0019700
GO:0046434	GO:0019700
GO:0061695	GO:0061694
GO:0016780	GO:0061693
GO:0018835	GO:0098848
GO:0046390	GO:0006015
GO:0046391	GO:0006015
GO:0019637	GO:0019634
GO:0019200	GO:0033863
GO:0016776	GO:0033863
GO:0016407	GO:0008080
GO:0016410	GO:0008080
GO:0019634	GO:0033051
GO:1901564	GO:0033051
GO:0008081	GO:0103043
GO:0016791	GO:0004035
GO:0016491	GO:0030613
GO:0051128	GO:0001558
GO:0040008	GO:0001558
GO:0072501	GO:0030643
GO:0030320	GO:0030643
GO:0072502	GO:0030643
GO:0055062	GO:0030643
GO:0032412	GO:0032413
GO:0034766	GO:0032413
GO:0032410	GO:0032413
GO:0019220	GO:0045936
GO:0010563	GO:0045936
GO:0009268	GO:0071467
GO:0071214	GO:0071467
GO:2000185	GO:2000186
GO:1903796	GO:2000186
GO:0003913	GO:0003904
GO:0006464	GO:0018298
GO:0140097	GO:0000150
GO:0015291	GO:0005315
GO:0015318	GO:0005315
GO:0046915	GO:0005385
GO:0072509	GO:0005385
GO:0015318	GO:1901683
GO:0008509	GO:1901683
GO:0098656	GO:1901684
GO:0008519	GO:0015489
GO:0015203	GO:0015489
GO:0015101	GO:0015489
GO:0015695	GO:0015847
GO:0015846	GO:0015847
GO:0015696	GO:0015847
GO:0006928	GO:0048870
GO:0040011	GO:0048870
GO:0004620	GO:0004623
GO:0052689	GO:0004623
GO:0004620	GO:0008970
GO:0052689	GO:0008970
GO:0004620	GO:0004622
GO:0052689	GO:0004622
GO:0016788	GO:0016298
GO:0008374	GO:0004366
GO:0052646	GO:0006072
GO:0046463	GO:0019432
GO:0006641	GO:0019432
GO:0016411	GO:0003841
GO:0042171	GO:0003841
GO:0008374	GO:0016411
GO:0016811	GO:0008936
GO:0016879	GO:0004516
GO:0016811	GO:0019159
GO:0016779	GO:0004654
GO:0006739	GO:0006740
GO:0055114	GO:0006740
GO:0008746	GO:0008750
GO:0005515	GO:0046983
GO:0016652	GO:0008746
GO:0005337	GO:0034257
GO:0015858	GO:0034258
GO:0004527	GO:0008409
GO:0015203	GO:0015417
GO:0042626	GO:0015417
GO:0015489	GO:0015594
GO:0015417	GO:0015594
GO:0015417	GO:0015595
GO:0015606	GO:0015595
GO:0071702	GO:0015846
GO:0071705	GO:0015846
GO:0055085	GO:1902047
GO:0015846	GO:1902047
GO:0070405	GO:0019809
GO:0019808	GO:0019809
GO:0070405	GO:0019810
GO:0019808	GO:0019810
GO:0015489	GO:0015496
GO:0000064	GO:0015496
GO:0015491	GO:0015496
GO:1902475	GO:1903352
GO:0098655	GO:1903352
GO:0015822	GO:1903352
GO:0006855	GO:1903352
GO:0005488	GO:0019808
GO:0072329	GO:0042867
GO:0006090	GO:0042867
GO:0052738	GO:0052737
GO:0016462	GO:0004427
GO:0016462	GO:0050355
GO:0004611	GO:0008964
GO:0046034	GO:0006757
GO:0046031	GO:0006757
GO:0006165	GO:0006757
GO:0006091	GO:0006757
GO:0006797	GO:0006799
GO:1901576	GO:0006799
GO:0044249	GO:0006799
GO:0016301	GO:0008976
GO:0016776	GO:0008976
GO:0061695	GO:0009358
GO:0044464	GO:0009358
GO:0016772	GO:0016778
GO:0016776	GO:0043751
GO:0016799	GO:0047405
GO:0016763	GO:0016154
GO:0016301	GO:0008986
GO:0016781	GO:0008986
GO:0050790	GO:0051338
GO:0016462	GO:0004309
GO:1901575	GO:0006798
GO:0044248	GO:0006798
GO:0006797	GO:0006798
GO:0036405	GO:0036406
GO:0031246	GO:0036406
GO:0016628	GO:0004159
GO:0072529	GO:0006208
GO:0006206	GO:0006208
GO:0046113	GO:0006208
GO:0009987	GO:0006928
GO:0043624	GO:0006415
GO:0003747	GO:0016149
GO:0006281	GO:0006302
GO:0010212	GO:0010332
GO:1990077	GO:1990099
GO:0046132	GO:0006222
GO:0009220	GO:0006222
GO:0046049	GO:0006222
GO:0009174	GO:0006222
GO:0046132	GO:0009224
GO:0009220	GO:0009224
GO:0046035	GO:0009224
GO:0009174	GO:0009224
GO:0046134	GO:0043097
GO:0043174	GO:0043097
GO:0008655	GO:0043097
GO:0019206	GO:0043771
GO:0016773	GO:0043771
GO:0005515	GO:0097351
GO:0016278	GO:0016279
GO:0008276	GO:0016279
GO:0018011	GO:0018012
GO:0018022	GO:0018023
GO:0006479	GO:0018364
GO:0008757	GO:0036009
GO:0008276	GO:0036009
GO:0008170	GO:0036009
GO:0016620	GO:0004350
GO:0018130	GO:0006561
GO:1901362	GO:0006561
GO:0009084	GO:0006561
GO:0006560	GO:0006561
GO:0006561	GO:0055129
GO:0017144	GO:0055129
GO:0019202	GO:0004349
GO:0016774	GO:0004349
GO:1901363	GO:1901973
GO:0097159	GO:1901973
GO:0043169	GO:1901973
GO:0016597	GO:1901973
GO:0016646	GO:0004735
GO:0005280	GO:0005297
GO:0015652	GO:0015653
GO:0015199	GO:0015653
GO:0015804	GO:0015824
GO:0006812	GO:0015824
GO:0006972	GO:0042538
GO:0009651	GO:0042538
GO:0003725	GO:0034057
GO:0003727	GO:0034057
GO:0048518	GO:0051050
GO:0051049	GO:0051050
GO:0004812	GO:0004827
GO:0006418	GO:0006433
GO:0002161	GO:0043906
GO:0004888	GO:0005034
GO:0022857	GO:0005275
GO:0005488	GO:0050997
GO:0016833	GO:0046421
GO:0036440	GO:0004108
GO:0019541	GO:0019679
GO:0046912	GO:0050440
GO:0016836	GO:0047547
GO:0016778	GO:0004749
GO:1901657	GO:0009116
GO:0055086	GO:0009116
GO:1901564	GO:0009116
GO:0043168	GO:0042301
GO:0016831	GO:0004609
GO:0046337	GO:0006646
GO:0046474	GO:0006646
GO:0006950	GO:0009271
GO:0098586	GO:0009271
GO:0009891	GO:0010557
GO:0010604	GO:0010557
GO:0010556	GO:0010557
GO:0017169	GO:0003882
GO:0015698	GO:0006817
GO:0035303	GO:0010921
GO:0051336	GO:0010921
GO:0009451	GO:0001522
GO:0016836	GO:0004730
GO:0016787	GO:0016798
GO:0016301	GO:0050225
GO:0016773	GO:0050225
GO:0006085	GO:0019427
GO:0006083	GO:0019427
GO:0042737	GO:0070689
GO:0006567	GO:0070689
GO:0019541	GO:0070689
GO:0015149	GO:0005355
GO:0090563	GO:0090564
GO:0008645	GO:1904659
GO:0016775	GO:0008965
GO:0032991	GO:0019197
GO:0044444	GO:0019197
GO:0005981	GO:0045819
GO:0070875	GO:0045819
GO:0031331	GO:0045819
GO:0019209	GO:0030295
GO:0019887	GO:0030295
GO:0045860	GO:0032147
GO:0022898	GO:0032412
GO:0034765	GO:0032412
GO:0016879	GO:0004019
GO:0009165	GO:0006164
GO:0072522	GO:0006164
GO:0006163	GO:0006164
GO:0006167	GO:0044208
GO:0009150	GO:0046040
GO:0009167	GO:0046040
GO:0046085	GO:0046086
GO:0046129	GO:0046086
GO:0016842	GO:0004018
GO:0016881	GO:0004639
GO:0016879	GO:0004637
GO:0016866	GO:0034023
GO:0016763	GO:0004044
GO:0019238	GO:0003937
GO:0016742	GO:0004643
GO:0016831	GO:0004638
GO:0016879	GO:0034028
GO:0016884	GO:0004642
GO:0006188	GO:0006189
GO:0016882	GO:0004641
GO:0016742	GO:0004644
GO:0002060	GO:0002057
GO:0030809	GO:1900372
GO:1900371	GO:1900372
GO:1900543	GO:1900372
GO:0016811	GO:0008864
GO:0009260	GO:0009152
GO:0009150	GO:0009152
GO:0006164	GO:0009152
GO:0016646	GO:0003842
GO:0016645	GO:0004657
GO:0006536	GO:0010133
GO:0006562	GO:0010133
GO:0005283	GO:0005298
GO:0015908	GO:0015912
GO:0098655	GO:0035524
GO:0003333	GO:0035524
GO:0015824	GO:0035524
GO:0006595	GO:0006598
GO:0042402	GO:0006598
GO:0016880	GO:0034024
GO:0016620	GO:0004030
GO:0016811	GO:0033969
GO:0016773	GO:0004743
GO:0016743	GO:0004070
GO:0009260	GO:0009220
GO:0006221	GO:0009220
GO:0009218	GO:0009220
GO:0016812	GO:0004151
GO:0072528	GO:0006221
GO:0009165	GO:0006221
GO:0006220	GO:0006221
GO:0016635	GO:0004152
GO:0016763	GO:0004588
GO:0016831	GO:0004590
GO:0016830	GO:0016831
GO:0016879	GO:0003883
GO:0046132	GO:0006241
GO:0009209	GO:0006241
GO:0046036	GO:0006241
GO:0009220	GO:0006241
GO:0046048	GO:0006225
GO:0046132	GO:0006225
GO:0009194	GO:0006225
GO:0009220	GO:0006225
GO:0009041	GO:0033862
GO:0016655	GO:0003960
GO:0003723	GO:0017091
GO:0002097	GO:0002099
GO:0140101	GO:0051075
GO:0016853	GO:0051075
GO:0016740	GO:0051075
GO:0016838	GO:0003874
GO:0016836	GO:0070497
GO:0016646	GO:0033739
GO:0016657	GO:0033739
GO:0016491	GO:0052693
GO:0006281	GO:0000725
GO:0006310	GO:0000725
GO:0004520	GO:1990238
GO:0043175	GO:0001000
GO:0050789	GO:0048518
GO:0032993	GO:0030894
GO:0044427	GO:0030894
GO:0000217	GO:0000405
GO:0000217	GO:0032448
GO:0006364	GO:0030490
GO:0004527	GO:0004532
GO:0004540	GO:0004532
GO:1905267	GO:0034414
GO:0042779	GO:0034414
GO:0016891	GO:0042781
GO:0015146	GO:0015591
GO:0015750	GO:0015752
GO:0019323	GO:0019303
GO:0006014	GO:0019303
GO:0019200	GO:0004747
GO:0016773	GO:0004747
GO:0010035	GO:0000305
GO:0000302	GO:0000305
GO:0016491	GO:0016667
GO:0031323	GO:0090347
GO:0010038	GO:0010045
GO:0010038	GO:0032025
GO:0055076	GO:0035784
GO:0072507	GO:0035784
GO:0015562	GO:0046583
GO:0008324	GO:0046583
GO:1901700	GO:1901652
GO:0010243	GO:1901652
GO:0006351	GO:0001121
GO:0051130	GO:0031346
GO:0031344	GO:0031346
GO:0044462	GO:0031240
GO:0098552	GO:0031240
GO:0007165	GO:0035556
GO:0009141	GO:0009143
GO:1901292	GO:0009143
GO:0016895	GO:0008854
GO:1902494	GO:0009338
GO:0044424	GO:0009338
GO:0099046	GO:0044355
GO:0008094	GO:0043142
GO:0035312	GO:0051908
GO:0008309	GO:0051908
GO:0033202	GO:0009379
GO:0008297	GO:0045145
GO:0035312	GO:0045145
GO:0006302	GO:0000724
GO:0000725	GO:0000724
GO:0043232	GO:0005694
GO:0003678	GO:0009378
GO:0043142	GO:0017116
GO:0004003	GO:0017116
GO:0033202	GO:0017117
GO:1904949	GO:0017117
GO:0000731	GO:0043150
GO:0016778	GO:0008728
GO:0016794	GO:0008893
GO:0009150	GO:0015969
GO:1901068	GO:0015969
GO:0034035	GO:0015969
GO:0044444	GO:0043600
GO:0030894	GO:0043600
GO:0044786	GO:0044787
GO:0035250	GO:0008921
GO:0008920	GO:0008713
GO:0016857	GO:0008712
GO:0050661	GO:0070401
GO:0043168	GO:0070401
GO:0019200	GO:0033785
GO:0070566	GO:0033786
GO:0035251	GO:0008919
GO:0006354	GO:0001124
GO:0090079	GO:0008494
GO:0016779	GO:0008879
GO:0016836	GO:0008460
GO:0009226	GO:0019305
GO:0046383	GO:0019305
GO:0046379	GO:0045226
GO:0033692	GO:0045226
GO:0048037	GO:0050662
GO:0016857	GO:0008830
GO:0016616	GO:0008831
GO:0033692	GO:0009246
GO:1901137	GO:0009246
GO:0046378	GO:0009246
GO:0033692	GO:0009243
GO:0046402	GO:0009243
GO:0016758	GO:0008417
GO:0016758	GO:0102031
GO:0016861	GO:0008740
GO:0019200	GO:0008993
GO:0016773	GO:0008993
GO:0016832	GO:0008994
GO:0019318	GO:0019299
GO:0008645	GO:0015762
GO:0016836	GO:0050032
GO:0015195	GO:0015565
GO:0034639	GO:0015565
GO:0015804	GO:0015826
GO:0006812	GO:0015826
GO:0003933	GO:0003935
GO:0042364	GO:0009231
GO:0006771	GO:0009231
GO:0042727	GO:0009231
GO:0016830	GO:0008686
GO:0016765	GO:0004746
GO:0016616	GO:0008703
GO:0019239	GO:0008835
GO:0016814	GO:0008835
GO:0016765	GO:0000906
GO:0070566	GO:0003919
GO:0017144	GO:0006771
GO:0006767	GO:0006771
GO:0042726	GO:0006771
GO:0016301	GO:0008531
GO:0016773	GO:0008531
GO:0009260	GO:0009398
GO:0046444	GO:0009398
GO:0009108	GO:0009398
GO:0042727	GO:0009398
GO:0009156	GO:0009398
GO:0016799	GO:0008477
GO:0050263	GO:0045437
GO:0042454	GO:0046133
GO:0046135	GO:0046133
GO:0046131	GO:0046133
GO:0009164	GO:0042454
GO:0009119	GO:0042454
GO:0008477	GO:0047622
GO:0008477	GO:0047724
GO:0016799	GO:0050263
GO:0034212	GO:0004596
GO:0031365	GO:0006474
GO:0051604	GO:0006474
GO:0006473	GO:0006474
GO:0004596	GO:0008999
GO:0006474	GO:0017189
GO:0018194	GO:0017189
GO:0070739	GO:0018169
GO:0043687	GO:0018410
GO:0030920	GO:0017198
GO:0006474	GO:0017198
GO:0018209	GO:0017198
GO:0004596	GO:1990189
GO:0018197	GO:0018339
GO:0018198	GO:0018339
GO:0035596	GO:0035599
GO:0016435	GO:0008989
GO:0008170	GO:0008989
GO:0031167	GO:0070475
GO:0000451	GO:0000453
GO:0009451	GO:0001510
GO:0043414	GO:0001510
GO:0008171	GO:0070039
GO:0016435	GO:0070039
GO:0008649	GO:0016436
GO:0016436	GO:0070041
GO:0008169	GO:0070041
GO:0016436	GO:0008650
GO:0008171	GO:0008650
GO:0008988	GO:0052907
GO:0008990	GO:0052916
GO:0000154	GO:0031167
GO:0001510	GO:0031167
GO:0070037	GO:0070038
GO:0016434	GO:0009383
GO:0008169	GO:0009383
GO:0008649	GO:0016434
GO:0016433	GO:0008988
GO:0008170	GO:0008988
GO:0008988	GO:0036307
GO:0016435	GO:0008990
GO:0008170	GO:0008990
GO:0016435	GO:0070043
GO:0008170	GO:0070043
GO:0070475	GO:0070476
GO:0036265	GO:0070476
GO:0016434	GO:0070677
GO:0008171	GO:0070677
GO:0016426	GO:0002935
GO:0008169	GO:0002935
GO:0016433	GO:0070040
GO:0008169	GO:0070040
GO:0031118	GO:0000455
GO:0034470	GO:0006364
GO:0016072	GO:0006364
GO:0016866	GO:0009982
GO:0000154	GO:0031118
GO:0001522	GO:0031118
GO:0043555	GO:0032055
GO:0017148	GO:0032055
GO:0034661	GO:0016078
GO:0006399	GO:0016078
GO:0003723	GO:0003725
GO:0032296	GO:0004525
GO:0016891	GO:0004525
GO:0140098	GO:0004540
GO:0004518	GO:0004540
GO:0034471	GO:0000967
GO:0006364	GO:0000967
GO:0004540	GO:0008995
GO:0004540	GO:0008996
GO:0016891	GO:0004523
GO:0006401	GO:0043137
GO:0006259	GO:0043137
GO:0032991	GO:0032299
GO:0044424	GO:0032299
GO:0070716	GO:1990516
GO:0060699	GO:0060702
GO:0060701	GO:0060702
GO:0099116	GO:0001682
GO:0004540	GO:0008997
GO:0004532	GO:0016896
GO:0016796	GO:0016896
GO:0003724	GO:0034458
GO:0006396	GO:0034470
GO:0034660	GO:0034470
GO:0043628	GO:0042780
GO:0008033	GO:0042780
GO:0043244	GO:0031554
GO:0006355	GO:0031554
GO:0016705	GO:0016706
GO:0051213	GO:0016706
GO:0018195	GO:0030961
GO:0140101	GO:0009022
GO:0016779	GO:0009022
GO:0006364	GO:0031125
GO:0043628	GO:0031125
GO:0016861	GO:0004751
GO:0019321	GO:0006014
GO:0016861	GO:0008786
GO:0006364	GO:0000470
GO:0044445	GO:0022625
GO:0015934	GO:0022625
GO:0006412	GO:0002181
GO:0005198	GO:0003735
GO:1990904	GO:0005840
GO:0043232	GO:0005840
GO:0044444	GO:0005840
GO:0045182	GO:0030371
GO:0008428	GO:0060698
GO:0019843	GO:0008097
GO:0019843	GO:0070180
GO:0044391	GO:0015934
GO:0009267	GO:0015968
GO:0098798	GO:0005762
GO:0000315	GO:0005762
GO:0030371	GO:0000900
GO:0090079	GO:0000900
GO:1901700	GO:0000302
GO:0006979	GO:0000302
GO:0034062	GO:0003899
GO:0030880	GO:0000428
GO:0000996	GO:0016987
GO:0000988	GO:0000990
GO:0006352	GO:0001123
GO:0044424	GO:0030880
GO:0061695	GO:0030880
GO:0016462	GO:0034353
GO:0051254	GO:0050779
GO:0043487	GO:0050779
GO:0031331	GO:0050779
GO:0017148	GO:2000766
GO:2000765	GO:2000766
GO:0044391	GO:0015935
GO:0045727	GO:0045903
GO:0006450	GO:0045903
GO:0009059	GO:1990145
GO:0030490	GO:0000462
GO:0000376	GO:0000372
GO:0043484	GO:0033120
GO:0051254	GO:0033120
GO:0010628	GO:0033120
GO:0003723	GO:0034336
GO:0009987	GO:0034337
GO:0022613	GO:0042254
GO:0000217	GO:0000400
GO:1990904	GO:0044391
GO:0044446	GO:0044391
GO:0044444	GO:0044391
GO:0004857	GO:0008428
GO:0060700	GO:0060699
GO:0043255	GO:0032885
GO:0010556	GO:0032885
GO:0032881	GO:0032885
GO:0005515	GO:0045152
GO:0016433	GO:0000179
GO:0008170	GO:0000179
GO:0008990	GO:0052914
GO:0008990	GO:0052913
GO:0016436	GO:0070042
GO:0008170	GO:0070042
GO:0140098	GO:0008173
GO:0008168	GO:0008173
GO:0016434	GO:0071424
GO:0008170	GO:0071424
GO:0008990	GO:0036308
GO:1901575	GO:0016042
GO:0006629	GO:0016042
GO:0097164	GO:0046470
GO:0006650	GO:0046470
GO:1901564	GO:0046470
GO:0031647	GO:0031648
GO:0032270	GO:0045862
GO:0030162	GO:0045862
GO:0140098	GO:0003963
GO:0016886	GO:0003963
GO:0009975	GO:0003963
GO:0016886	GO:0003909
GO:0140097	GO:0003909
GO:0140098	GO:0008452
GO:0016886	GO:0008452
GO:0003677	GO:0010844
GO:0032991	GO:0048476
GO:0044424	GO:0048476
GO:0019859	GO:0006210
GO:0006208	GO:0006210
GO:0016491	GO:0052614
GO:0016810	GO:0016811
GO:0016616	GO:0035527
GO:0016645	GO:0016646
GO:0005350	GO:0015210
GO:0015238	GO:0015210
GO:0015893	GO:0015857
GO:0015855	GO:0015857
GO:0015857	GO:1903791
GO:1904082	GO:1903791
GO:0006855	GO:1903791
GO:0031297	GO:0071932
GO:0035891	GO:0019076
GO:0016032	GO:0019076
GO:0043893	GO:0015360
GO:0015295	GO:0015360
GO:0006846	GO:0035433
GO:1905039	GO:0035433
GO:0006855	GO:0035433
GO:0016895	GO:0008852
GO:0140097	GO:0051575
GO:0016835	GO:0051575
GO:0004527	GO:0004529
